id,label
100414008-691301863_137_2024-7-12-17-20-13,0
654449221-716912537_135_2024-7-14-8-17-33,0
240539212-30711516_137_2024-7-13-17-40-31,0
613137477-717187693_137_2024-7-14-12-16-1,0
185548498-33097896_134_2024-7-14-11-7-3,1
519448187-716878865_134_2024-7-13-14-21-30,1
718131355-717151971_191_2024-7-15-2-40-57,0
32166393-110002341_137_2024-7-15-2-28-35,0
158525581-493001111_191_2024-7-13-22-8-58,1
6475333-675753737_137_2024-7-13-12-5-40,0
654547939-44610115_137_2024-7-13-12-19-18,0
561459788-716938043_135_2024-7-14-15-9-32,0
134527512-490715269_301_2024-7-14-21-56-32,1
19229690-699806654_137_2024-7-14-10-15-27,0
134527512-490715269_182_2024-7-13-21-13-6,0
556456718-716937970_137_2024-7-15-2-6-51,0
124833022-710688295_177_2024-7-13-21-41-35,0
222421694-406050213_182_2024-7-15-9-26-13,0
172781858-484864720_135_2024-7-14-17-39-56,1
148603570-484096348_134_2024-7-13-19-4-23,1
79504269-3004071_130_2024-7-13-19-50-26,0
725146451-716167047_134_2024-7-13-21-3-32,0
531340081-716683504_134_2024-7-12-20-26-26,0
759118883-717153141_134_2024-7-13-23-19-43,0
482130077-714148132_134_2024-7-12-20-51-43,0
104442063-606769828_134_2024-7-15-4-57-53,0
212023714-15756174_134_2024-7-14-10-31-35,0
469052799-717052473_134_2024-7-13-13-45-8,0
135488869-660044021_134_2024-7-13-11-58-1,1
137720389-484350732_134_2024-7-13-10-50-6,1
298144880-501404555_137_2024-7-14-20-2-49,0
220705125-484307063_137_2024-7-14-22-43-4,0
83665804-699944899_134_2024-7-13-22-45-58,0
517449512-716878750_447_2024-7-14-12-32-26,0
50280193-456001355_134_2024-7-13-21-7-52,0
163283830-50050226_134_2024-7-12-22-40-18,1
156490149-660706054_137_2024-7-14-19-0-43,1
123534982-30001909_107_2024-7-13-20-43-25,0
557118300-717153143_137_2024-7-13-23-3-37,1
686474840-716982573_134_2024-7-13-9-31-33,0
186522897-21054969_134_2024-7-13-16-11-24,0
251596457-484094826_134_2024-7-13-23-37-37,0
546131334-717151968_134_2024-7-13-22-3-44,0
613137477-717187693_137_2024-7-12-18-26-0,0
60885166-715253811_821_2024-7-13-16-24-51,0
293742018-81809902_137_2013-1-15-11-52-49,0
91096662-433716395_447_2024-7-13-22-38-6,0
247468171-623704038_134_2024-7-13-14-32-30,0
617448787-716933478_137_2024-7-13-18-4-57,1
203813337-70001099_131_2024-7-13-15-41-13,0
211462228-660033473_821_2024-7-14-15-25-15,0
46194944-400009513_137_2024-7-13-19-57-21,1
24535826-33051980_134_2024-7-13-0-3-34,0
176896826-716880115_137_2024-7-13-18-49-23,1
53456449-620029666_103_2024-7-14-7-33-44,0
210417693-639003175_134_2024-7-13-13-16-25,1
364072238-80919822_137_2024-7-12-20-14-47,0
594534662-152148145_134_2024-7-14-15-12-40,0
140072427-666100983_176_2024-7-15-0-35-22,0
691527377-717124414_137_2024-7-14-2-12-26,0
59480964-627717280_137_2024-7-15-0-38-36,1
519137061-717187696_137_2024-7-12-17-48-59,1
692523085-717124415_137_2024-7-14-14-6-29,0
321054828-716495553_135_2024-7-14-5-17-43,0
186878735-80199030_137_2024-7-15-5-41-36,0
253779941-700633292_134_2024-7-15-2-16-3,1
441152350-81323646_135_2024-7-14-5-47-22,1
352858525-716712435_134_2024-7-13-15-25-19,0
193530070-497733059_134_2024-7-13-14-12-5,0
437234139-406841274_137_2024-7-13-12-30-16,0
236417964-493701181_137_2024-7-14-7-22-17,1
192426715-456002038_821_2024-7-14-14-34-52,0
111470815-666801047_137_2024-7-14-19-52-16,0
192495083-606716051_134_2024-7-13-15-31-2,0
47758359-76701024_137_2024-7-13-13-20-30,0
196517429-683701702_137_2024-7-13-22-45-19,0
129703925-53002274_137_2024-7-13-19-48-38,0
7445911-483705554_137_2024-7-13-14-12-21,0
728504856-717073046_137_2024-7-14-12-24-30,0
164660987-484233565_137_2024-7-12-23-16-11,0
206561305-30794437_447_2024-7-12-22-14-30,1
5634349-699868892_135_2024-7-14-19-59-50,0
117456399-646701665_134_2024-7-14-6-26-45,0
640447554-480702146_179_2024-7-13-15-58-3,1
149511668-12913031_333_2024-7-12-18-45-13,1
377532963-30714579_103_2024-7-13-6-8-55,0
660446612-716874822_137_2024-7-12-17-53-12,0
233151577-649004458_447_2024-7-12-21-16-3,0
49928220-717193379_135_2024-7-14-7-37-56,0
82459590-646723660_134_2024-7-13-14-32-47,0
221441694-480746785_137_2024-7-14-10-23-45,0
200459151-436445607_137_2024-7-14-19-1-6,0
233151577-649004458_134_2024-7-13-12-33-58,1
590131256-717152023_134_2024-7-14-16-12-7,0
253707971-484317354_137_2024-7-12-23-32-22,0
150051804-15701227_137_2024-7-14-20-56-21,0
216515895-3077372_134_2024-7-13-0-25-49,0
211462228-660033473_821_2024-7-14-15-31-17,0
27505428-680012691_137_2024-7-15-5-43-19,0
498355107-501588369_135_2024-7-15-0-18-54,0
134478454-409920460_137_2024-7-12-21-18-19,1
664130891-717152854_134_2024-7-13-3-5-19,0
167265939-453104438_137_2024-7-12-19-31-56,0
139192615-400007063_447_2024-7-12-18-31-18,0
50930665-717193378_137_2024-7-14-12-12-24,1
138483729-672772406_134_2024-7-13-14-9-13,1
234543216-494043280_137_2024-7-15-5-14-30,0
684522356-717124338_137_2024-7-15-2-35-16,1
125446109-436476907_103_2024-7-13-4-21-30,0
70489457-627059174_137_2024-7-14-12-7-5,0
125928156-717119303_137_2024-7-14-22-59-8,0
35613772-484120904_134_2024-7-14-15-1-40,0
6452228-675701016_134_2024-7-13-21-57-15,0
90383115-461701908_137_2024-7-14-19-30-1,0
706131653-717152017_191_2024-7-12-16-14-34,1
558455187-716937986_135_2024-7-14-7-55-34,0
39088380-21703783_137_2024-7-12-18-45-29,0
66499121-695902282_135_2024-7-13-17-23-56,0
156653377-34101983_137_2024-7-14-22-11-28,1
94199606-633001423_182_2024-7-13-13-26-47,1
120476862-620015233_134_2024-7-13-13-15-41,1
122217914-643708418_134_2024-7-13-5-35-45,0
49928220-717193379_137_2024-7-12-22-15-43,1
603527336-126053891_137_2024-7-14-14-36-30,0
76823342-711226631_821_2024-7-14-16-31-38,0
759118883-717153141_134_2024-7-14-0-56-31,0
92490535-624745714_338_2024-7-12-18-13-13,0
614134300-717187694_182_2024-7-13-21-12-6,0
60885166-715253811_821_2024-7-13-16-40-54,0
492483761-639005746_134_2024-7-14-15-30-18,0
716447431-126026997_137_2024-7-13-15-35-13,0
172532556-33002013_179_2024-7-12-18-6-4,0
417056411-717042016_134_2024-7-12-20-25-30,0
113433411-453001942_134_2024-7-14-13-27-57,0
124758339-76706705_137_2024-7-14-4-46-37,0
332023506-675711168_134_2024-7-13-20-52-37,1
150051804-15701227_134_2024-7-13-16-8-11,0
485490911-81739428_134_2024-7-13-14-54-18,1
518445080-716878751_137_2024-7-14-12-15-22,0
26666493-484223373_182_2024-7-12-15-23-25,0
182060611-620002097_134_2024-7-12-23-5-7,0
556456718-716937970_137_2024-7-15-3-31-20,1
30459685-470124704_137_2024-7-14-6-24-51,0
116162120-7701586_134_2024-7-14-11-51-2,1
54931166-120001613_137_2024-7-14-17-31-31,1
616552460-21702513_174_2024-7-13-13-45-20,0
84517796-479912858_134_2024-7-13-22-56-46,0
456806563-715583580_182_2024-7-13-18-7-4,0
195489966-403954884_172_2024-7-13-8-33-40,0
547530441-30702249_134_2024-7-14-15-55-44,1
167265939-453104438_134_2024-7-12-21-45-48,0
196465113-406898112_134_2024-7-13-11-45-51,0
254704599-36006997_137_2024-7-13-11-57-31,0
125456896-436506418_137_2024-7-14-13-57-46,1
247696230-484290238_134_2024-7-13-20-13-27,0
201449886-633773481_137_2024-7-14-7-31-36,0
515458161-716938078_135_2024-7-14-0-19-30,0
640447554-480702146_137_2024-7-12-19-30-12,0
182522944-493736185_134_2024-7-15-1-32-51,1
76263684-691303374_134_2024-7-13-13-25-8,0
533549384-700742330_134_2024-7-14-11-46-16,1
180024660-639001568_137_2024-7-12-17-54-59,0
2462569-633105414_137_2024-7-13-9-6-55,1
655118883-717153028_134_2024-7-13-23-53-9,0
190035648-633008079_134_2024-7-12-18-15-46,0
35613772-484120904_137_2024-7-14-15-56-50,0
62394505-436014666_134_2024-7-14-11-40-41,1
116162120-7701586_137_2024-7-14-12-51-50,0
233776427-34602546_134_2024-7-14-14-31-31,1
555458679-716937966_137_2024-7-15-4-46-9,1
121809798-716710439_134_2024-7-13-12-26-54,0
215470369-643786793_137_2024-7-12-18-51-3,0
123921912-70733128_137_2024-7-12-17-19-46,0
199811599-70008664_137_2024-7-13-18-25-54,1
128226020-13601107_137_2024-7-14-17-15-9,0
184515612-30705844_135_2024-7-12-18-51-17,0
159513687-130962375_179_2024-7-13-0-25-7,0
138450160-483743940_137_2024-7-14-0-58-45,0
7445911-483705554_137_2024-7-13-18-19-35,0
178011951-643057026_182_2024-7-12-16-26-27,1
562455016-716938052_137_2024-7-14-5-44-50,0
90455970-649705561_134_2024-7-15-8-42-3,0
253707971-484317354_137_2024-7-14-5-14-17,0
104442063-606769828_134_2024-7-13-19-0-16,0
193530070-497733059_178_2024-7-12-16-33-9,0
167031675-497709927_134_2024-7-13-21-8-50,0
136438324-400018521_447_2024-7-13-18-18-14,0
469052799-717052473_134_2024-7-13-15-37-0,0
51928593-717193380_135_2024-7-12-22-9-41,0
78908706-80205833_137_2024-7-14-13-3-25,0
613137477-717187693_137_2024-7-14-12-45-40,0
596500965-717050609_137_2024-7-13-18-11-44,1
138793518-436176322_134_2024-7-13-8-43-0,1
444036245-126001395_134_2024-7-13-7-59-25,0
222510243-675814727_435_2024-7-14-16-49-51,0
145097205-439041302_137_2024-7-13-10-38-0,0
547530441-30702249_131_2024-7-12-14-33-49,0
154454794-633008172_137_2024-7-12-18-30-46,0
566569304-717193377_135_2024-7-12-16-29-12,0
135488869-660044021_134_2024-7-13-9-53-42,0
220677466-34198725_137_2024-7-14-9-4-56,0
703524745-500003213_134_2024-7-14-22-25-23,1
221441694-480746785_134_2024-7-13-21-18-59,0
50792867-485143140_821_2024-7-13-17-37-59,0
172151450-493021910_821_2024-7-14-18-25-17,0
534527548-493745389_134_2024-7-13-20-17-29,0
209513857-12976923_333_2024-7-12-19-14-6,0
49928220-717193379_135_2024-7-14-6-19-48,1
244619018-699830461_137_2024-7-12-17-18-42,0
4627645-70031533_179_2024-7-13-18-2-44,0
17759673-76708896_137_2024-7-14-17-21-12,0
506045671-120767660_134_2024-7-13-12-35-25,0
652025213-716705571_137_2024-7-13-16-26-10,0
519448187-716878865_137_2024-7-13-15-11-4,0
115101950-683017926_191_2024-7-13-15-6-1,0
159415133-406704163_137_2024-7-13-12-43-41,0
78908706-80205833_137_2024-7-14-8-57-32,0
1760073-76702683_333_2024-7-12-22-46-52,0
226096767-490725133_137_2024-7-14-20-23-20,0
233776427-34602546_134_2024-7-13-19-23-9,0
18266469-436330306_134_2024-7-13-19-15-12,1
255282925-24739171_134_2024-7-12-16-45-52,0
170194542-400004431_137_2024-7-13-22-33-17,0
566569304-717193377_135_2024-7-12-15-0-51,0
514446124-716876548_137_2024-7-13-15-9-49,0
761555892-128001062_177_2024-7-13-18-18-29,0
204435116-459046025_135_2024-7-13-0-55-19,0
158525581-493001111_823_2024-7-13-15-2-20,1
104422096-459749117_137_2024-7-14-17-23-32,0
515458161-716938078_137_2024-7-14-7-14-33,1
487786331-717151946_191_2024-7-13-17-17-13,0
41423907-43005603_137_2024-7-12-17-46-55,0
46435699-406879723_134_2024-7-14-22-45-24,0
1431440-442032516_447_2024-7-13-18-15-35,1
648557400-672043271_134_2024-7-13-16-13-24,0
415817878-715584088_131_2024-7-13-15-49-56,0
190035648-633008079_137_2024-7-15-4-24-14,1
469052799-717052473_137_2024-7-14-18-32-28,0
32358663-7041166_137_2024-7-14-18-50-39,0
18643757-484175482_134_2024-7-12-19-28-29,0
141662092-484225662_137_2024-7-12-14-24-56,1
231515942-79020452_137_2024-7-12-17-19-56,0
233776427-34602546_137_2024-7-12-15-26-15,0
716447431-126026997_301_2024-7-14-21-55-20,0
196465113-406898112_135_2024-7-13-10-17-19,1
757443829-716761436_134_2024-7-14-16-23-33,0
74107140-15081866_137_2024-7-13-23-9-11,0
182420256-464029478_134_2024-7-14-10-35-35,1
547538886-716859065_134_2024-7-13-3-27-7,0
138483729-672772406_134_2024-7-13-20-53-28,0
192426715-456002038_821_2024-7-12-16-39-42,1
750132856-716068648_137_2024-7-14-6-20-22,0
252719469-700077564_137_2024-7-13-20-42-38,1
125928156-717119303_134_2024-7-14-19-18-37,0
523449543-716879663_134_2024-7-13-14-34-5,0
444036245-126001395_137_2024-7-15-6-28-26,0
199410282-695902009_134_2024-7-14-12-22-50,0
242550283-24795087_332_2024-7-12-18-2-3,0
241020898-623701690_137_2024-7-13-14-18-21,1
54492034-606726321_137_2024-7-14-17-44-35,0
148734246-700110839_137_2024-7-12-19-28-12,0
145650198-34101480_137_2024-7-14-18-34-12,0
191425162-436268138_134_2024-7-13-13-26-7,0
79504269-3004071_134_2024-7-13-21-7-32,0
233776427-34602546_175_2024-7-13-18-35-45,0
140498507-53003754_447_2024-7-14-20-47-44,1
8588018-699789358_137_2024-7-13-21-18-3,0
77516823-9965271_137_2024-7-12-23-32-58,0
182420256-464029478_182_2024-7-14-14-36-46,0
21102309-493701624_134_2024-7-15-1-22-14,1
532529012-660754012_134_2024-7-14-10-8-38,0
115455542-624716790_172_2024-7-13-9-7-47,0
33865245-711167104_137_2024-7-12-23-1-17,1
284036340-126037966_137_2024-7-14-23-23-9,0
81041864-627004838_134_2024-7-13-20-51-21,0
149272598-6734493_134_2024-7-14-14-28-14,0
648524331-717124416_137_2024-7-14-18-43-15,0
220677466-34198725_134_2024-7-14-10-21-33,1
121471299-649803142_135_2024-7-13-18-27-18,0
236703396-34109897_134_2024-7-12-17-3-13,0
355175947-501312455_134_2024-7-13-15-57-7,0
320054887-130959916_134_2024-7-14-15-45-33,0
157793016-53050105_134_2024-7-12-16-32-13,0
133128335-663710523_137_2024-7-15-6-19-21,0
223516073-493701010_137_2024-7-13-10-44-22,0
691527377-717124414_137_2024-7-14-3-1-38,0
218237149-470701408_137_2024-7-14-19-49-53,0
716580293-34138594_137_2024-7-12-22-57-48,0
316054148-130943353_137_2024-7-14-13-23-31,0
182060611-620002097_137_2024-7-14-9-6-2,0
40315572-436001061_131_2024-7-12-15-12-57,0
251450816-633733612_134_2024-7-12-21-37-8,1
81440293-649088264_135_2024-7-14-20-2-22,0
247692012-700012839_137_2024-7-14-12-14-59,1
99507042-680001176_435_2024-7-14-16-34-37,0
625538508-717146412_137_2024-7-13-15-58-44,0
398923943-483002818_178_2024-7-13-19-41-51,0
211462228-660033473_821_2024-7-12-17-54-21,0
201191398-400002057_135_2024-7-14-19-56-22,1
398923943-483002818_131_2024-7-12-15-15-15,0
49928220-717193379_137_2024-7-14-8-2-10,0
42471160-640052040_134_2024-7-13-20-40-17,0
191425162-436268138_134_2024-7-13-17-39-39,0
158525581-493001111_301_2024-7-14-21-38-28,0
35613772-484120904_134_2024-7-14-11-27-43,0
232654695-79006243_137_2024-7-14-14-19-11,0
349171528-501308501_137_2024-7-12-21-35-49,0
192426715-456002038_821_2024-7-12-16-16-54,0
128222967-93028579_175_2024-7-13-1-52-58,0
159513687-130962375_134_2024-7-13-1-0-32,0
685207955-43004000_435_2024-7-14-16-42-36,1
652025213-716705571_137_2024-7-14-17-26-6,1
128172590-6016776_137_2024-7-12-15-36-1,0
164446024-636022298_137_2024-7-13-11-8-0,0
685478875-716982571_137_2024-7-15-8-7-30,0
40425384-433706510_137_2024-7-12-23-44-22,0
259052644-500376303_134_2024-7-12-22-13-2,1
99336104-30105060_137_2024-7-13-19-27-29,1
46194944-400009513_134_2024-7-15-1-19-9,0
18643757-484175482_821_2024-7-12-16-8-9,0
186142683-609010279_137_2024-7-13-19-27-4,0
355175947-501312455_182_2024-7-13-15-58-25,0
169650446-34101097_137_2024-7-14-11-31-46,0
209524915-711859298_137_2024-7-13-16-23-9,0
229036170-606705122_137_2024-7-14-11-58-46,0
728445811-716880192_137_2024-7-12-19-49-27,0
193530070-497733059_137_2024-7-12-17-19-12,0
547530441-30702249_175_2024-7-13-18-3-37,0
5486224-624741249_338_2024-7-12-18-18-40,0
35613772-484120904_301_2024-7-14-21-30-26,0
642158950-716378437_135_2024-7-14-19-11-45,0
144910421-81691461_137_2024-7-14-13-44-27,0
208315316-636703421_301_2024-7-14-21-14-55,1
120444313-403183988_134_2024-7-14-21-32-17,1
40425384-433706510_134_2024-7-14-0-7-36,0
255426600-630069510_137_2024-7-13-12-39-14,0
685478875-716982571_135_2024-7-14-11-5-18,0
440152111-81325197_137_2024-7-14-17-57-43,0
115098895-623020672_137_2024-7-14-17-15-44,0
233823068-710680563_137_2024-7-13-14-1-29,0
117072209-21059016_137_2024-7-14-21-27-37,1
520115215-717153145_191_2024-7-14-3-12-23,0
691527377-717124414_137_2024-7-14-4-32-56,1
83665804-699944899_137_2024-7-14-22-29-40,1
10463142-643021589_137_2024-7-14-12-8-15,1
215524033-490730751_137_2024-7-13-13-42-46,0
687134978-717152004_191_2024-7-13-5-39-27,0
117072209-21059016_191_2024-7-12-22-7-15,0
506045671-120767660_103_2024-7-14-22-3-37,0
519448185-716878752_447_2024-7-14-12-32-15,1
83665804-699944899_137_2024-7-13-21-31-14,0
93518821-34155135_137_2024-7-13-17-20-31,0
116414068-433704088_178_2024-7-12-17-58-7,0
532529012-660754012_134_2024-7-13-21-52-53,0
534527548-493745389_137_2024-7-13-12-2-28,1
111444889-483002212_134_2024-7-13-9-13-9,0
233776427-34602546_134_2024-7-13-19-40-36,0
347037666-126049630_137_2024-7-13-12-48-37,0
236703396-34109897_137_2024-7-13-12-41-8,0
19513119-13629630_134_2024-7-12-22-44-44,0
81453270-480704137_137_2024-7-13-16-6-26,0
79504269-3004071_134_2024-7-14-15-26-57,1
251706859-717187683_137_2024-7-14-16-27-26,1
223694114-79002006_137_2024-7-14-17-12-34,0
100414008-691301863_134_2024-7-13-15-26-3,0
251450816-633733612_134_2024-7-12-21-35-9,0
648557400-672043271_137_2024-7-13-16-6-44,0
431010370-46228685_177_2024-7-14-21-1-6,0
192426715-456002038_821_2024-7-13-16-20-41,0
766446045-716876500_134_2024-7-13-16-7-6,0
60885166-715253811_137_2024-7-14-12-0-24,0
76823342-711226631_608_2024-7-13-21-28-16,0
245441885-30002184_433_2024-7-14-14-51-41,0
107099843-53001389_134_2024-7-13-0-9-24,1
592448133-716928103_137_2024-7-14-19-0-30,0
251604818-717130274_103_2024-7-14-0-17-31,0
534553202-717185982_134_2024-7-14-16-46-41,0
433350158-501586449_134_2024-7-13-6-34-15,0
520446072-716878866_137_2024-7-12-17-17-29,1
24428460-93026494_137_2024-7-14-19-20-54,1
135851600-501719070_608_2024-7-12-16-58-52,0
547530441-30702249_134_2024-7-13-17-57-44,0
73004710-406001126_134_2024-7-14-12-27-2,0
212023714-15756174_134_2024-7-14-21-29-42,0
150051804-15701227_134_2024-7-12-17-53-45,0
160494323-639864956_134_2024-7-12-18-59-5,0
152762804-43021013_103_2024-7-13-11-15-9,0
431010370-46228685_821_2024-7-14-15-57-37,0
519550172-76001308_191_2024-7-15-4-43-15,0
101411287-404001714_176_2024-7-13-23-45-13,0
223745456-484417618_134_2024-7-12-20-41-42,0
20069751-120758717_177_2024-7-13-18-2-35,0
21650239-710008970_134_2024-7-13-15-30-0,0
126256410-672067155_137_2024-7-14-17-25-42,0
485211948-714891550_191_2024-7-13-22-11-17,0
218497581-442953706_134_2024-7-14-13-28-13,0
213502882-609752246_134_2024-7-12-18-28-19,1
40315572-436001061_137_2024-7-14-12-33-17,0
629454854-716273863_137_2024-7-14-17-27-4,0
211452960-623701353_435_2024-7-14-16-25-17,0
534522052-717105915_134_2024-7-12-19-1-6,1
21650239-710008970_134_2024-7-13-18-56-30,0
83426566-456003415_137_2024-7-12-17-22-6,0
516534015-442009406_137_2024-7-13-15-37-31,0
506045671-120767660_134_2024-7-14-17-40-18,1
1522870-490701905_134_2024-7-13-16-32-26,0
126347092-639814357_134_2024-7-15-0-40-50,0
116530003-490001760_176_2024-7-12-15-55-29,0
501535759-717142748_137_2024-7-14-8-42-27,0
238428447-715402945_137_2024-7-13-17-54-35,0
116414068-433704088_179_2024-7-13-18-5-23,0
21621650-710003133_134_2024-7-12-15-47-35,0
134527512-490715269_447_2024-7-12-17-14-30,0
693494005-81817590_301_2024-7-14-21-46-9,0
201350235-10602551_137_2024-7-12-22-8-49,0
102456556-403261488_134_2024-7-14-16-17-27,1
693494005-81817590_137_2024-7-12-23-19-53,0
198498773-36002961_137_2024-7-13-18-24-28,0
203813337-70001099_333_2024-7-12-21-32-39,0
150564808-630753285_182_2024-7-13-20-58-36,0
506863760-715640710_433_2024-7-13-15-41-49,0
616241851-716684839_137_2024-7-14-21-44-16,0
616552460-21702513_179_2024-7-12-18-3-24,0
283036802-126001728_134_2024-7-14-16-15-49,1
67116472-9903564_103_2024-7-13-15-34-31,0
728445811-716880192_137_2024-7-14-23-34-54,1
66787384-53001857_134_2024-7-12-18-11-52,0
100598880-715324286_134_2024-7-12-16-28-4,0
114535150-50019454_134_2024-7-14-22-17-54,1
208315316-636703421_137_2024-7-13-18-17-25,0
151749202-76053631_182_2024-7-13-21-43-41,1
164475371-669025280_131_2024-7-14-20-26-41,1
24218709-717063095_135_2024-7-13-20-13-10,0
249433116-606701279_137_2024-7-14-7-53-50,1
107099843-53001389_103_2024-7-13-22-27-16,0
485211948-714891550_137_2024-7-14-18-21-32,1
197875981-711351761_137_2024-7-14-21-35-6,1
92497503-479884034_131_2024-7-12-19-42-24,0
199811599-70008664_176_2024-7-12-21-35-48,0
187410351-479100400_131_2024-7-13-12-13-15,0
66787384-53001857_137_2024-7-14-20-30-18,1
677534365-716958229_134_2024-7-13-12-11-13,0
180024660-639001568_131_2024-7-12-15-18-29,0
437234139-406841274_191_2024-7-14-22-16-53,0
88412596-6026126_137_2024-7-13-17-1-14,0
170194542-400004431_136_2024-7-14-18-18-28,0
245441885-30002184_137_2024-7-14-17-25-58,0
138793518-436176322_301_2024-7-14-21-43-23,0
91660189-484216755_134_2024-7-14-19-10-31,0
164475371-669025280_137_2024-7-14-15-46-55,0
649024809-715878181_137_2024-7-14-17-22-22,0
232499482-464919148_608_2024-7-13-19-30-4,0
594534662-152148145_137_2024-7-14-22-36-59,1
199811599-70008664_134_2024-7-14-12-0-44,0
246682580-710075592_135_2024-7-15-6-40-4,0
596500965-717050609_134_2024-7-13-12-13-40,0
72796398-716691773_134_2024-7-13-20-43-41,0
85587529-649981618_134_2024-7-13-18-11-33,1
18488312-34120573_137_2024-7-13-1-23-51,0
218237149-470701408_137_2024-7-12-19-22-52,0
227498114-606059074_447_2024-7-13-14-17-59,0
462160501-501302733_134_2024-7-12-18-55-46,0
460195589-112368066_134_2024-7-12-23-30-49,0
254704599-36006997_137_2024-7-14-14-43-47,0
516534015-442009406_130_2024-7-14-17-40-29,0
40315572-436001061_103_2024-7-12-22-15-36,1
716447431-126026997_137_2024-7-13-17-37-50,0
220503338-691362214_137_2024-7-14-4-39-33,0
230520941-16402740_182_2024-7-13-21-11-28,1
167265939-453104438_103_2024-7-14-20-57-29,0
728504856-717073046_137_2024-7-13-6-1-58,0
160062305-672791937_103_2024-7-14-19-49-29,0
220503338-691362214_137_2024-7-15-4-41-34,1
437234139-406841274_134_2024-7-14-10-58-29,0
98153925-494008509_301_2024-7-14-21-33-34,0
199811599-70008664_177_2024-7-12-23-0-40,0
63493550-126001218_134_2024-7-14-11-36-27,0
349726574-130653727_134_2024-7-13-22-33-56,0
506045671-120767660_137_2024-7-13-15-26-36,0
61059573-44495_137_2024-7-14-17-2-52,0
25512875-12901622_135_2024-7-13-19-19-27,0
245522471-609778058_137_2024-7-13-12-16-17,0
516534015-442009406_301_2024-7-14-21-32-9,0
616552460-21702513_137_2024-7-12-22-5-52,0
250627076-120001533_134_2024-7-13-23-47-56,1
172781858-484864720_135_2024-7-13-20-31-23,1
241447367-620701704_134_2024-7-14-11-42-55,0
36715378-700069309_137_2024-7-14-19-3-39,0
651558978-666018670_137_2024-7-13-9-38-27,1
28210825-636806610_182_2024-7-13-21-1-2,0
134533272-33730023_137_2024-7-14-13-58-39,0
58429337-406003555_447_2024-7-14-12-58-2,0
689492643-717015488_134_2024-7-14-14-34-22,0
29463094-403919205_134_2024-7-14-12-20-26,0
39328172-695901725_134_2024-7-13-1-45-0,0
670548604-672002513_135_2024-7-13-19-51-0,0
431010370-46228685_172_2024-7-14-20-38-4,0
20069751-120758717_134_2024-7-14-0-26-33,0
149450804-403875502_137_2024-7-13-19-48-37,1
64537565-497005094_134_2024-7-13-6-52-49,0
135437058-649702349_137_2024-7-12-20-47-8,0
149726290-484363875_134_2024-7-13-19-54-3,1
710538019-636726924_130_2024-7-12-15-39-16,0
108195205-400008457_137_2024-7-14-1-5-38,0
124833022-710688295_174_2024-7-12-21-52-23,0
89215243-675016847_178_2024-7-14-20-47-15,0
238428447-715402945_137_2024-7-14-14-27-20,0
226531525-490001956_137_2024-7-12-20-14-4,0
20069751-120758717_134_2024-7-14-22-44-7,1
89597157-717146451_134_2024-7-14-15-56-15,0
245441885-30002184_137_2024-7-12-18-52-49,0
40425384-433706510_134_2024-7-13-22-40-55,0
44484493-627001814_134_2024-7-12-15-18-50,0
485211948-714891550_134_2024-7-14-18-32-25,0
175877002-37724116_132_2024-7-12-20-12-39,0
199410282-695902009_134_2024-7-12-22-14-17,0
198498773-36002961_137_2024-7-12-16-32-40,0
226531525-490001956_131_2024-7-12-15-39-56,0
145418146-464764423_134_2024-7-12-21-28-30,0
211452960-623701353_137_2024-7-14-15-35-27,0
117587375-716646380_135_2024-7-14-17-27-57,0
569448923-456749709_182_2024-7-12-22-8-22,0
67462887-470014670_137_2024-7-12-14-48-13,0
354049363-717186777_137_2024-7-14-10-49-52,0
78908706-80205833_137_2024-7-14-18-30-17,0
170194542-400004431_134_2024-7-15-1-40-53,0
163283830-50050226_134_2024-7-14-22-9-36,0
29446436-461806415_137_2024-7-14-12-17-37,0
114366298-21721576_137_2024-7-12-18-31-31,0
146455561-633791169_301_2024-7-14-21-26-16,0
154454794-633008172_137_2024-7-13-19-10-11,0
241440432-691322426_134_2024-7-15-1-29-23,0
135488869-660044021_134_2024-7-13-18-32-22,0
41774022-700511465_134_2024-7-13-21-13-16,0
38533026-484016374_447_2024-7-13-16-50-5,0
233776427-34602546_137_2024-7-14-12-22-27,0
191425162-436268138_134_2024-7-12-21-47-48,0
40415320-433706403_134_2024-7-14-7-20-48,1
444036245-126001395_134_2024-7-13-9-48-24,0
346464272-715341677_137_2024-7-13-20-39-49,0
456561068-716920211_137_2024-7-14-13-10-38,0
255777965-700633295_134_2024-7-12-21-54-36,0
525178023-717144796_134_2024-7-13-4-6-46,0
26437729-453001066_301_2024-7-14-22-17-12,0
148863856-123002077_134_2024-7-14-10-20-8,0
592448133-716928103_137_2024-7-13-22-18-44,0
217486039-660701423_447_2024-7-13-20-50-27,0
246194284-623707817_435_2024-7-14-16-4-8,0
184515612-30705844_433_2024-7-13-15-14-32,0
188463740-643017483_103_2024-7-13-13-59-40,0
251070878-461003432_137_2024-7-13-9-51-40,0
728445811-716880192_103_2024-7-13-17-16-31,0
534522052-717105915_137_2024-7-14-19-43-29,0
226096767-490725133_136_2024-7-13-21-53-48,1
216523081-21757435_134_2024-7-14-12-45-57,0
28210825-636806610_333_2024-7-12-20-37-13,0
41746083-40011536_137_2024-7-14-20-14-53,0
253010442-600020619_134_2024-7-14-13-41-50,0
121435343-400128430_134_2024-7-13-14-51-10,0
